1474569360,60,27,2218,0,13149,0,-1,86,88
1474569420,60,7,590,0,13007,0,-1,22,19
1474569480,60,14,1092,0,14100,0,-1,42,39
1474569540,60,10,820,0,13519,0,-1,31,26
1474569600,60,9,683,0,14166,0,-1,26,30
1474569660,60,-1,-1,-1,-1,-1,-1,-1,-1
1474569720,60,12,982,0,12691,0,-1,38,32
1474569780,60,102,8358,0,13945,0,-1,324,334
1474569840,60,119,9850,0,14392,0,-1,382,395
1474569900,60,118,9755,0,14392,0,-1,378,392
1474569960,60,118,9710,0,14392,0,-1,377,391
1474570020,60,72,5599,0,12977,0,-1,217,232
1474570080,60,28,2260,0,12442,0,-1,87,85
1474570140,60,85,6853,0,13490,0,-1,265,276
1474570200,60,48,3850,0,13027,0,-1,149,153
1474570260,1260,-1,-1,-1,-1,-1,-1,-1,-1
1474571520,60,48,3846,0,13476,0,-1,149,148
1474571580,60,12,937,0,12435,0,-1,36,39
1474571640,60,-1,-1,-1,-1,-1,-1,-1,-1
1474571700,60,43,3380,0,12962,0,-1,131,131
1474571760,60,84,6785,0,13490,0,-1,263,278
1474571820,60,121,10071,0,14393,0,-1,391,398
1474571880,60,44,3493,0,13476,0,-1,135,141
1474571940,240,-1,-1,-1,-1,-1,-1,-1,-1
1474572180,60,-1,-1,-1,-1,-1,-1,-1,-1
1474572240,60,48,3900,0,13026,0,-1,151,150
1474572300,60,109,8904,0,13945,0,-1,345,356
1474572360,60,116,9473,0,13944,0,-1,368,384
1474572420,60,14,1111,0,12497,0,-1,43,46
1474572480,60,52,4200,0,13026,0,-1,163,164
1474572540,60,10,816,0,13526,0,-1,31,34
1474572600,120,-1,-1,-1,-1,-1,-1,-1,-1
1474572720,60,88,7076,0,13490,0,-1,274,276
1474572780,600,-1,-1,-1,-1,-1,-1,-1,-1
1474573380,480,-1,-1,-1,-1,-1,-1,-1,-1
1474573860,60,22,1798,0,14103,0,-1,69,62
1474573920,60,-1,-1,-1,-1,-1,-1,-1,-1
1474573980,60,39,3111,0,13477,0,-1,120,124
1474574040,60,42,3388,0,13028,0,-1,131,134
1474574100,1080,-1,-1,-1,-1,-1,-1,-1,-1
1474575180,60,7,533,0,12681,0,-1,20,19
1474575240,420,-1,-1,-1,-1,-1,-1,-1,-1
1474575660,60,17,1439,0,13012,0,-1,55,53
